"County"	"id"	sun
"McMullen County, TX"	"48311"	18388.03
"Madison County, TX"	"48313"	17427.53
"Marion County, TX"	"48315"	17107.68
"Martin County, TX"	"48317"	19173.77
"Mason County, TX"	"48319"	18300.62
"Matagorda County, TX"	"48321"	18906.95
"Maverick County, TX"	"48323"	18625.24
"Medina County, TX"	"48325"	17895.93
"Menard County, TX"	"48327"	18598.31
"Midland County, TX"	"48329"	19177.73
"Milam County, TX"	"48331"	17674.66
"Mills County, TX"	"48333"	18110.85
"Mitchell County, TX"	"48335"	18935.99
"Montague County, TX"	"48337"	17606.06
"Montgomery County, TX"	"48339"	17364.07
"Moore County, TX"	"48341"	18395.69
"Morris County, TX"	"48343"	17002.27
"Motley County, TX"	"48345"	18472.27
"Nacogdoches County, TX"	"48347"	17240.61
"Navarro County, TX"	"48349"	17485.25
"Newton County, TX"	"48351"	17319.40
"Nolan County, TX"	"48353"	18712.30
"Nueces County, TX"	"48355"	18773.92
"Ochiltree County, TX"	"48357"	17972.56
"Oldham County, TX"	"48359"	18641.42
"Orange County, TX"	"48361"	17491.47
"Palo Pinto County, TX"	"48363"	17927.54
"Panola County, TX"	"48365"	17130.72
"Parker County, TX"	"48367"	17674.00
"Parmer County, TX"	"48369"	18980.51
"Pecos County, TX"	"48371"	19402.90
"Polk County, TX"	"48373"	17389.67
"Potter County, TX"	"48375"	18415.99
"Presidio County, TX"	"48377"	20318.65
"Rains County, TX"	"48379"	17173.04
"Randall County, TX"	"48381"	18507.56
"Reagan County, TX"	"48383"	19062.04
"Real County, TX"	"48385"	17957.44
"Red River County, TX"	"48387"	16827.73
"Reeves County, TX"	"48389"	19506.36
"Refugio County, TX"	"48391"	18447.03
"Roberts County, TX"	"48393"	17989.91
"Robertson County, TX"	"48395"	17480.73
"Rockwall County, TX"	"48397"	17321.84
"Runnels County, TX"	"48399"	18569.81
"Rusk County, TX"	"48401"	17141.00
"Sabine County, TX"	"48403"	17465.03
"San Augustine County, TX"	"48405"	17403.75
"San Jacinto County, TX"	"48407"	17443.27
"San Patricio County, TX"	"48409"	18605.02
"San Saba County, TX"	"48411"	18198.43
"Schleicher County, TX"	"48413"	18795.46
"Scurry County, TX"	"48415"	18860.03
"Shackelford County, TX"	"48417"	18352.03
"Shelby County, TX"	"48419"	17318.94
"Sherman County, TX"	"48421"	18321.82
"Smith County, TX"	"48423"	17215.47
"Somervell County, TX"	"48425"	17748.43
"Starr County, TX"	"48427"	19174.97
"Stephens County, TX"	"48429"	18165.18
"Sterling County, TX"	"48431"	19059.55
"Stonewall County, TX"	"48433"	18613.33
"Sutton County, TX"	"48435"	18740.44
"Swisher County, TX"	"48437"	18692.53
"Tarrant County, TX"	"48439"	17452.33
"Taylor County, TX"	"48441"	18440.23
"Terrell County, TX"	"48443"	19370.04
"Terry County, TX"	"48445"	19211.66
"Throckmorton County, TX"	"48447"	18285.38
"Titus County, TX"	"48449"	16966.02
"Tom Green County, TX"	"48451"	18819.06
"Travis County, TX"	"48453"	17665.44
"Trinity County, TX"	"48455"	17444.83
"Tyler County, TX"	"48457"	17332.68
"Upshur County, TX"	"48459"	17138.45
"Upton County, TX"	"48461"	19175.61
"Uvalde County, TX"	"48463"	17993.30
"Val Verde County, TX"	"48465"	18804.78
"Van Zandt County, TX"	"48467"	17258.98
"Victoria County, TX"	"48469"	17860.99
"Walker County, TX"	"48471"	17456.20
"Waller County, TX"	"48473"	17461.01
"Ward County, TX"	"48475"	19672.55
"Washington County, TX"	"48477"	17551.01
"Webb County, TX"	"48479"	18932.36
"Wharton County, TX"	"48481"	17572.60
"Wheeler County, TX"	"48483"	17946.58
"Wichita County, TX"	"48485"	17944.47
"Wilbarger County, TX"	"48487"	18061.75
"Willacy County, TX"	"48489"	18763.04
"Williamson County, TX"	"48491"	17736.40
"Wilson County, TX"	"48493"	18006.82
"Winkler County, TX"	"48495"	19590.25
"Wise County, TX"	"48497"	17617.36
"Wood County, TX"	"48499"	17142.45
"Yoakum County, TX"	"48501"	19355.82
"Young County, TX"	"48503"	18073.78
"Zapata County, TX"	"48505"	19209.25
"Zavala County, TX"	"48507"	18428.53
"Beaver County, UT"	"49001"	17867.22
"Box Elder County, UT"	"49003"	16388.37
"Cache County, UT"	"49005"	17490.22
"Carbon County, UT"	"49007"	17440.80
"Daggett County, UT"	"49009"	17422.64
"Davis County, UT"	"49011"	17109.38
"Duchesne County, UT"	"49013"	17326.70
"Emery County, UT"	"49015"	17631.73
"Garfield County, UT"	"49017"	18202.26
"Grand County, UT"	"49019"	17607.05
"Iron County, UT"	"49021"	18227.73
"Juab County, UT"	"49023"	17275.42
"Kane County, UT"	"49025"	18505.49
"Millard County, UT"	"49027"	17363.64
"Morgan County, UT"	"49029"	17656.64
"Piute County, UT"	"49031"	17508.29
"Rich County, UT"	"49033"	17321.37
"Salt Lake County, UT"	"49035"	17180.06
"San Juan County, UT"	"49037"	18210.82
"Sanpete County, UT"	"49039"	17229.30
"Sevier County, UT"	"49041"	17239.57
"Summit County, UT"	"49043"	17331.06
"Tooele County, UT"	"49045"	16627.05
"Uintah County, UT"	"49047"	17267.09
"Utah County, UT"	"49049"	17287.06
"Wasatch County, UT"	"49051"	17553.82
"Washington County, UT"	"49053"	18686.79
"Wayne County, UT"	"49055"	17808.42
"Weber County, UT"	"49057"	17365.02
"Addison County, VT"	"50001"	13514.55
"Bennington County, VT"	"50003"	13891.87
"Caledonia County, VT"	"50005"	13291.75
"Chittenden County, VT"	"50007"	13215.91
"Essex County, VT"	"50009"	13004.05
"Franklin County, VT"	"50011"	13142.12
"Grand Isle County, VT"	"50013"	13485.88
"Lamoille County, VT"	"50015"	13251.17
"Orange County, VT"	"50017"	13534.04
"Orleans County, VT"	"50019"	13133.02
"Rutland County, VT"	"50021"	13659.33
"Washington County, VT"	"50023"	13452.52
"Windham County, VT"	"50025"	14028.26
"Windsor County, VT"	"50027"	13793.99
"Accomack County, VA"	"51001"	17486.25
"Albemarle County, VA"	"51003"	15820.45
"Alleghany County, VA"	"51005"	15436.61
"Amelia County, VA"	"51007"	16032.15
"Amherst County, VA"	"51009"	16007.81
"Appomattox County, VA"	"51011"	16062.54
"Arlington County, VA"	"51013"	15265.36
"Augusta County, VA"	"51015"	15740.38
"Bath County, VA"	"51017"	15561.66
"Bedford County, VA"	"51019"	16053.66
"Bland County, VA"	"51021"	15355.51
"Botetourt County, VA"	"51023"	15746.45
"Brunswick County, VA"	"51025"	16125.60
"Buchanan County, VA"	"51027"	14989.01
"Buckingham County, VA"	"51029"	16018.15
"Campbell County, VA"	"51031"	16128.63
"Caroline County, VA"	"51033"	15733.04
"Carroll County, VA"	"51035"	15896.54
"Charles City County, VA"	"51036"	16098.07
"Charlotte County, VA"	"51037"	16177.32
"Chesterfield County, VA"	"51041"	15989.02
"Clarke County, VA"	"51043"	15145.01
"Craig County, VA"	"51045"	15535.17
"Culpeper County, VA"	"51047"	15510.40
"Cumberland County, VA"	"51049"	15997.94
"Dickenson County, VA"	"51051"	15040.86
"Dinwiddie County, VA"	"51053"	16056.87
"Essex County, VA"	"51057"	15832.58
"Fairfax County, VA"	"51059"	15360.19
"Fauquier County, VA"	"51061"	15440.06
"Floyd County, VA"	"51063"	15911.65
"Fluvanna County, VA"	"51065"	15876.31
"Franklin County, VA"	"51067"	16076.04
"Frederick County, VA"	"51069"	15076.50
"Giles County, VA"	"51071"	15412.93
"Gloucester County, VA"	"51073"	16497.24
"Goochland County, VA"	"51075"	15921.79
"Grayson County, VA"	"51077"	15688.85
"Greene County, VA"	"51079"	15616.97
"Greensville County, VA"	"51081"	16091.14
"Halifax County, VA"	"51083"	16197.55
"Hanover County, VA"	"51085"	15824.19
"Henrico County, VA"	"51087"	15917.54
"Henry County, VA"	"51089"	16141.77
"Highland County, VA"	"51091"	15420.90
"Isle of Wight County, VA"	"51093"	16040.92
"James City County, VA"	"51095"	16131.61
"King and Queen County, VA"	"51097"	15911.30
"King George County, VA"	"51099"	15787.58
"King William County, VA"	"51101"	15904.75
"Lancaster County, VA"	"51103"	16580.68
"Lee County, VA"	"51105"	15462.26
"Loudoun County, VA"	"51107"	15242.47
"Louisa County, VA"	"51109"	15837.32
"Lunenburg County, VA"	"51111"	16126.46
"Madison County, VA"	"51113"	15574.19
"Mathews County, VA"	"51115"	16978.40
"Mecklenburg County, VA"	"51117"	16220.26
"Middlesex County, VA"	"51119"	16370.87
"Montgomery County, VA"	"51121"	15709.88
"Nelson County, VA"	"51125"	15908.22
"New Kent County, VA"	"51127"	16017.19
"Northampton County, VA"	"51131"	17664.28
"Northumberland County, VA"	"51133"	16502.60
"Nottoway County, VA"	"51135"	16083.36
"Orange County, VA"	"51137"	15709.37
"Page County, VA"	"51139"	15378.07
"Patrick County, VA"	"51141"	16173.19
"Pittsylvania County, VA"	"51143"	16152.19
"Powhatan County, VA"	"51145"	15969.23
"Prince Edward County, VA"	"51147"	16101.12
"Prince George County, VA"	"51149"	16042.76
"Prince William County, VA"	"51153"	15528.02
"Pulaski County, VA"	"51155"	15664.23
"Rappahannock County, VA"	"51157"	15365.09
"Richmond County, VA"	"51159"	15806.35
"Roanoke County, VA"	"51161"	15865.96
"Rockbridge County, VA"	"51163"	15774.33
"Rockingham County, VA"	"51165"	15511.01
"Russell County, VA"	"51167"	15233.22
"Scott County, VA"	"51169"	15460.12
"Shenandoah County, VA"	"51171"	15309.48
"Smyth County, VA"	"51173"	15305.66
"Southampton County, VA"	"51175"	16038.89
"Spotsylvania County, VA"	"51177"	15688.57
"Stafford County, VA"	"51179"	15673.50
"Surry County, VA"	"51181"	16090.58
"Sussex County, VA"	"51183"	16036.36
"Tazewell County, VA"	"51185"	14993.58
"Warren County, VA"	"51187"	15246.68
"Washington County, VA"	"51191"	15164.76
"Westmoreland County, VA"	"51193"	16008.01
"Wise County, VA"	"51195"	15120.11
"Wythe County, VA"	"51197"	15614.40
"York County, VA"	"51199"	16538.36
"Alexandria city, VA"	"51510"	15417.59
"Bedford city, VA"	"51515"	16091.55
"Bristol city, VA"	"51520"	15071.10
"Buena Vista city, VA"	"51530"	15914.74
"Charlottesville city, VA"	"51540"	15811.83
"Chesapeake city, VA"	"51550"	16162.79
"Clifton Forge city, VA"	"51560"	15616.58
"Colonial Heights city, VA"	"51570"	16001.95
"Covington city, VA"	"51580"	15415.82
"Danville city, VA"	"51590"	16183.93
"Emporia city, VA"	"51595"	16096.88
"Fairfax city, VA"	"51600"	15419.57
"Falls Church city, VA"	"51610"	15268.00
"Franklin city, VA"	"51620"	15998.71
"Fredericksburg city, VA"	"51630"	15630.77
"Galax city, VA"	"51640"	15820.32
"Hampton city, VA"	"51650"	16675.26
"Harrisonburg city, VA"	"51660"	15577.58
"Hopewell city, VA"	"51670"	16055.67
"Lexington city, VA"	"51678"	15720.83
"Lynchburg city, VA"	"51680"	16013.86
"Manassas city, VA"	"51683"	15597.53
"Manassas Park city, VA"	"51685"	15367.76
"Martinsville city, VA"	"51690"	16137.61
"Newport News city, VA"	"51700"	16361.09
"Norfolk city, VA"	"51710"	16035.74
"Norton city, VA"	"51720"	15182.71
"Petersburg city, VA"	"51730"	16046.52
"Poquoson city, VA"	"51735"	16992.37
"Portsmouth city, VA"	"51740"	16016.57
"Radford city, VA"	"51750"	15657.93
"Richmond city, VA"	"51760"	15896.81
"Roanoke city, VA"	"51770"	15881.76
"Salem city, VA"	"51775"	15854.70
"South Boston  city, VA"	"51780"	16153.98
"Staunton city, VA"	"51790"	15761.54
"Suffolk city, VA"	"51800"	16032.48
"Virginia Beach city, VA"	"51810"	16769.37
"Waynesboro city, VA"	"51820"	15770.77
"Williamsburg city, VA"	"51830"	16239.11
"Winchester city, VA"	"51840"	15137.87
"Adams County, WA"	"53001"	15258.87
"Asotin County, WA"	"53003"	14915.67
"Benton County, WA"	"53005"	15801.46
"Chelan County, WA"	"53007"	15400.69
"Clallam County, WA"	"53009"	14187.94
"Clark County, WA"	"53011"	13755.62
"Columbia County, WA"	"53013"	15070.69
"Cowlitz County, WA"	"53015"	13699.27
"Douglas County, WA"	"53017"	15326.71
"Ferry County, WA"	"53019"	14245.93
"Franklin County, WA"	"53021"	15559.39
"Garfield County, WA"	"53023"	14842.55
"Grant County, WA"	"53025"	15553.10
"Grays Harbor County, WA"	"53027"	13676.60
"Island County, WA"	"53029"	12945.79
"Jefferson County, WA"	"53031"	13997.14
"King County, WA"	"53033"	14045.95
"Kitsap County, WA"	"53035"	13464.82
"Kittitas County, WA"	"53037"	15651.72
"Klickitat County, WA"	"53039"	15995.73
"Lewis County, WA"	"53041"	14154.01
"Lincoln County, WA"	"53043"	14892.03
"Mason County, WA"	"53045"	13863.87
"Okanogan County, WA"	"53047"	14624.30
"Pacific County, WA"	"53049"	13640.25
"Pend Oreille County, WA"	"53051"	13724.88
"Pierce County, WA"	"53053"	14269.68
"San Juan County, WA"	"53055"	14214.95
"Skagit County, WA"	"53057"	13710.51
"Skamania County, WA"	"53059"	15234.50
"Snohomish County, WA"	"53061"	13914.74
"Spokane County, WA"	"53063"	14351.30
"Stevens County, WA"	"53065"	13999.67
"Thurston County, WA"	"53067"	13432.67
"Wahkiakum County, WA"	"53069"	13728.48
"Walla Walla County, WA"	"53071"	15039.69
"Whatcom County, WA"	"53073"	13754.14
"Whitman County, WA"	"53075"	14689.83
"Yakima County, WA"	"53077"	15808.05
"Barbour County, WV"	"54001"	13989.89
"Berkeley County, WV"	"54003"	14973.23
"Boone County, WV"	"54005"	14656.79
"Braxton County, WV"	"54007"	14289.04
"Brooke County, WV"	"54009"	14200.83
"Cabell County, WV"	"54011"	14817.21
"Calhoun County, WV"	"54013"	14464.51
"Clay County, WV"	"54015"	14388.90
"Doddridge County, WV"	"54017"	14352.77
"Fayette County, WV"	"54019"	14661.53
"Gilmer County, WV"	"54021"	14430.10
"Grant County, WV"	"54023"	14841.15
"Greenbrier County, WV"	"54025"	15086.57
"Hampshire County, WV"	"54027"	14907.11
"Hancock County, WV"	"54029"	14126.47
"Hardy County, WV"	"54031"	15091.38
"Harrison County, WV"	"54033"	14322.16
"Jackson County, WV"	"54035"	14655.87
"Jefferson County, WV"	"54037"	15050.93
"Kanawha County, WV"	"54039"	14616.47
"Lewis County, WV"	"54041"	14249.64
"Lincoln County, WV"	"54043"	14754.26
"Logan County, WV"	"54045"	14747.95
"McDowell County, WV"	"54047"	14944.81
"Marion County, WV"	"54049"	14184.96
"Marshall County, WV"	"54051"	14246.88
"Mason County, WV"	"54053"	14797.82
"Mercer County, WV"	"54055"	15028.60
"Mineral County, WV"	"54057"	14693.81
"Mingo County, WV"	"54059"	14815.04
"Monongalia County, WV"	"54061"	14096.35
"Monroe County, WV"	"54063"	15127.98
"Morgan County, WV"	"54065"	14790.08
"Nicholas County, WV"	"54067"	14350.35
"Ohio County, WV"	"54069"	14270.68
"Pendleton County, WV"	"54071"	15219.64
"Pleasants County, WV"	"54073"	14432.09
"Pocahontas County, WV"	"54075"	15091.46
"Preston County, WV"	"54077"	14064.67
"Putnam County, WV"	"54079"	14744.75
"Raleigh County, WV"	"54081"	14843.86
"Randolph County, WV"	"54083"	14375.10
"Ritchie County, WV"	"54085"	14401.33
"Roane County, WV"	"54087"	14559.15
"Summers County, WV"	"54089"	14984.92
"Taylor County, WV"	"54091"	14018.40
"Tucker County, WV"	"54093"	14354.64
"Tyler County, WV"	"54095"	14362.83
"Upshur County, WV"	"54097"	14120.71
"Wayne County, WV"	"54099"	14840.41
"Webster County, WV"	"54101"	14222.73
"Wetzel County, WV"	"54103"	14325.40
"Wirt County, WV"	"54105"	14515.54
"Wood County, WV"	"54107"	14530.69
"Wyoming County, WV"	"54109"	14922.54
"Adams County, WI"	"55001"	14190.38
"Ashland County, WI"	"55003"	13687.63
"Barron County, WI"	"55005"	14047.73
"Bayfield County, WI"	"55007"	13754.33
"Brown County, WI"	"55009"	15001.59
"Buffalo County, WI"	"55011"	14082.40
"Burnett County, WI"	"55013"	13946.50
"Calumet County, WI"	"55015"	14416.34
"Chippewa County, WI"	"55017"	14108.61
"Clark County, WI"	"55019"	14176.27
"Columbia County, WI"	"55021"	14300.15
"Crawford County, WI"	"55023"	14291.41
"Dane County, WI"	"55025"	14343.43
"Dodge County, WI"	"55027"	14332.96
"Door County, WI"	"55029"	15099.28
"Douglas County, WI"	"55031"	13743.38
"Dunn County, WI"	"55033"	14115.95
"Eau Claire County, WI"	"55035"	14085.15
"Florence County, WI"	"55037"	13996.25
"Fond du Lac County, WI"	"55039"	14354.02
"Forest County, WI"	"55041"	13961.75
"Grant County, WI"	"55043"	14403.72
"Green County, WI"	"55045"	14416.57
"Green Lake County, WI"	"55047"	14348.38
"Iowa County, WI"	"55049"	14340.13
"Iron County, WI"	"55051"	13742.12
"Jackson County, WI"	"55053"	14042.32
"Jefferson County, WI"	"55055"	14332.19
"Juneau County, WI"	"55057"	14162.52
"Kenosha County, WI"	"55059"	14957.30
"Kewaunee County, WI"	"55061"	15044.34
"La Crosse County, WI"	"55063"	14072.20
"Lafayette County, WI"	"55065"	14406.81
"Langlade County, WI"	"55067"	14074.22
"Lincoln County, WI"	"55069"	14036.69
"Manitowoc County, WI"	"55071"	15203.77
"Marathon County, WI"	"55073"	14204.36
"Marinette County, WI"	"55075"	14327.02
"Marquette County, WI"	"55077"	14276.19
"Menominee County, WI"	"55078"	14222.92
"Milwaukee County, WI"	"55079"	15194.73
"Monroe County, WI"	"55081"	14073.36
"Oconto County, WI"	"55083"	14508.69
"Oneida County, WI"	"55085"	13836.15
"Outagamie County, WI"	"55087"	14376.11
"Ozaukee County, WI"	"55089"	15171.09
"Pepin County, WI"	"55091"	14070.75
"Pierce County, WI"	"55093"	14155.46
"Polk County, WI"	"55095"	14096.01
"Portage County, WI"	"55097"	14246.49
"Price County, WI"	"55099"	13804.52
"Racine County, WI"	"55101"	14935.66
"Richland County, WI"	"55103"	14149.71
"Rock County, WI"	"55105"	14403.28
"Rusk County, WI"	"55107"	13967.92
"St. Croix County, WI"	"55109"	14170.24
"Sauk County, WI"	"55111"	14254.61
"Sawyer County, WI"	"55113"	13769.17
"Shawano County, WI"	"55115"	14311.06
"Sheboygan County, WI"	"55117"	14966.32
"Taylor County, WI"	"55119"	14087.19
"Trempealeau County, WI"	"55121"	14084.30
"Vernon County, WI"	"55123"	14165.74
"Vilas County, WI"	"55125"	13741.83
"Walworth County, WI"	"55127"	14479.76
"Washburn County, WI"	"55129"	13858.05
"Washington County, WI"	"55131"	14538.15
"Waukesha County, WI"	"55133"	14442.36
"Waupaca County, WI"	"55135"	14340.40
"Waushara County, WI"	"55137"	14326.96
"Winnebago County, WI"	"55139"	14501.63
"Wood County, WI"	"55141"	14151.21
"Albany County, WY"	"56001"	16215.53
"Big Horn County, WY"	"56003"	15851.64
"Campbell County, WY"	"56005"	15697.55
"Carbon County, WY"	"56007"	16552.82
"Converse County, WY"	"56009"	16034.66
"Crook County, WY"	"56011"	15548.16
"Fremont County, WY"	"56013"	16585.71
"Goshen County, WY"	"56015"	16216.08
"Hot Springs County, WY"	"56017"	16206.60
"Johnson County, WY"	"56019"	15797.08
"Laramie County, WY"	"56021"	16216.38
"Lincoln County, WY"	"56023"	17057.33
"Natrona County, WY"	"56025"	16230.29
"Niobrara County, WY"	"56027"	16054.19
"Park County, WY"	"56029"	15809.62
"Platte County, WY"	"56031"	16068.65
"Sheridan County, WY"	"56033"	15534.65
"Sublette County, WY"	"56035"	16836.08
"Sweetwater County, WY"	"56037"	16743.42
"Teton County, WY"	"56039"	16531.32
"Uinta County, WY"	"56041"	17123.76
"Washakie County, WY"	"56043"	16171.03
"Weston County, WY"	"56045"	15923.65
